Id,SalePrice
2736,140162.6705303297
2737,126328.45487573919
2738,139532.36815222952
2739,171181.26013391113
2740,125621.57515706323
2741,154595.46921841794
2742,149083.55510422887
2743,152637.26186085926
2744,151743.38057512045
2745,142821.4733304239
2746,135503.11173175403
2747,138206.08279708438
2748,122160.8969127199
2749,128572.5341156328
2750,132893.53684772603
2751,135040.75630684037
2752,188902.09143288372
2753,153269.33464202902
2754,230869.88932737912
2755,135950.91925744733
2756,99946.89233605778
2757,82714.19691532428
2758,85514.2054570703
2759,147659.56704626957
2760,126670.90404630803
2761,147936.94655515742
2762,143718.77735146662
2763,179511.1438424084
2764,139800.18309347148
2765,278865.35667097813
2766,137589.3434697333
2767,86314.24484280364
2768,127677.88239767925
2769,133795.84019948132
2770,142303.68010420474
2771,119980.70177768385
2772,112068.82299066354
2773,143295.47312907546
2774,134082.05491401625
2775,120070.49966650164
2776,136547.76072605883
2777,137617.85863811773
2778,118725.77815716332
2779,128806.61362177382
2780,105517.52134133667
2781,98022.27763852062
2782,87285.84789875335
2783,115636.16490216317
2784,122551.41402233424
2785,132971.12149301553
2786,81377.5865903637
2787,117862.29213788648
2788,65258.5028574375
2789,190447.00560899032
2790,85645.84646741625
2791,110829.64254355329
2792,57795.651361690594
2793,165579.62594427617
2794,93182.9386231253
2795,115023.84169744077
2796,93522.5719020244
2797,199277.97038325507
2798,99719.23904690788
2799,110977.45150445278
2800,54421.60851925489
2801,106132.53928909238
2802,136225.1210786743
2803,153817.29757016548
2804,140284.87891945936
2805,102629.39582823396
2806,93216.6783966384
2807,157110.43624958216
2808,148936.28815043668
2809,140309.67371724278
2810,132497.62955057053
2811,156428.78967341795
2812,155350.72517836938
2813,141285.5503471065
2814,152581.1527530282
2815,109272.3362957694
2816,259558.52712063477
2817,139542.6536605171
2818,127036.87364442542
2819,144591.3577774146
2820,146641.42600890924
2821,107895.49432831476
2822,189438.30149222992
2823,269050.4923668086
2824,180965.58700460888
2825,141381.31115588036
2826,127943.21465848251
2827,148755.90745793004
2828,206594.92031788465
2829,189404.3892909814
2830,237192.56826317593
2831,175548.69797258516
2832,236287.3392681758
2833,297387.97585061745
2834,212832.38247860278
2835,221183.42234717624
2836,185014.14302998432
2837,153568.03464894285
2838,156904.48156829798
2839,168016.59014432173
2840,203888.60035689565
2841,198545.3888104749
2842,224100.77664112864
2843,150401.49920226744
2844,164281.94214522897
2845,122748.05648352452
2846,203373.81358642117
2847,188219.3682922251
2848,218267.60748712413
2849,204784.37645134586
2850,274228.80276899115
2851,240467.7968234337
2852,240024.59535907203
2853,234599.49870480603
2854,145750.10181416018
2855,207101.94537720035
2856,201108.1370314708
2857,184908.88356926848
2858,201004.24576148132
2859,130653.21415518619
2860,119327.58548101173
2861,128618.26942364046
2862,191553.64754598544
2863,132980.07156587232
2864,251050.75742267744
2865,142565.0395442808
2866,148646.89503288508
2867,97950.74167159136
2868,107053.3504369231
2869,121387.35325925033
2870,135184.5005980685
2871,80665.5124953898
2872,59620.29254220817
2873,94890.56387419655
2874,144514.20844577183
2875,117940.85884325825
2876,156028.30659941578
2877,135189.39690362118
2878,166238.2615640129
2879,143554.67772560127
2880,109021.03855844741
2881,164503.7903567225
2882,177020.14051981232
2883,196426.94316763844
2884,183615.78671023363
2885,197637.1767282661
2886,224486.60506781755
2887,98444.77243210257
2888,134502.3968906675
2889,53378.61252346793
2890,80408.47957463776
2891,136110.15133968115
2892,57978.41838046854
2893,97569.68092479435
2894,48610.59743470051
2895,306117.0105363492
2896,285218.6470355777
2897,206267.56161996006
2898,146106.3963762174
2899,231311.16408404656
2900,160488.28397043276
2901,217285.94771797457
2902,183856.97111317658
2903,352030.02735575114
2904,347628.87033984927
2905,105347.54863216143
2906,200864.29441131593
2907,117072.33533036
2908,134017.73139992807
2909,148996.31959350518
2910,82449.57946214614
2911,80111.4029004772
2912,138999.2739544865
2913,84691.34766197733
2914,74613.40283619647
2915,78616.47209950333
2916,79635.83358754951
2917,164871.91830200233
2918,128965.31951998269
2919,235169.6630491543
